Категория,ГОСТ,Марка стали,Размер,Примечания,Склад,Един. измер.,Цена руб. с НДС,Контактная информация
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х5,нд,18.713000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х6,нд,28.18999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х7,нд,1.8041124150158794e-16,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,146х7,нд,2.4900000000000007,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х8,нд,15.229999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,146х8,нд,19.558000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х10,нд,5.6509999999999945,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х12,нд,27.562999999999988,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х14,нд,21.646999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х16,нд,26.57299999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х18,нд,13.024000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х20,нд,8.469999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х22,нд,12.662999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х25,нд,26.504,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х30,нд,7.291000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х32,нд,4.04,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х35,нд,3.850000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,146х36,нд,11.215000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х5,нд,5.182999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х6,нд,10.577,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х8,нд,7.847999999999993,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,152х8,нд,15.945999999999986,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х10,нд,23.988999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х12,нд,25.805000000000007,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х14,нд,7.485999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х16,нд,15.797999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х18,нд,7.751000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х20,нд,23.22099999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х22,нд,1.1870000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х25,нд,9.706000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,152х25,нд,9.769000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х28,нд,10.607,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х30,нд,13.595000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х36,нд,5.265000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,152х40,нд,8.43,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,"159х4,5 ЛЕЖ",Распродажа,0.13,тн,124800,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,"159х4,5",нд,9.939000000000012,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,"159х4,5",нд,13.494,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х5,нд,21.452000000000016,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х5 ЛЕЖ,Распродажа,2.685,тн,139000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х5,нд,5.320000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х6 ЛЕЖ,Распродажа,0.14,тн,137000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х6,нд,30.877999999999982,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х6,нд,20.87800000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х7,нд,18.281000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х7,нд,12.871000000000011,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х8,нд,19.380999999999975,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х8,нд,31.952999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х9,нд,7.190999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х9,нд,5.971999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х10,нд,29.806999999999988,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х10,нд,1.5987211554602254e-14,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х11,нд,0.9740000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х12,нд,25.543000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х12,нд,16.024000000000008,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х14,нд,26.323,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х14,нд,17.772999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х16,нд,1.0949999999999809,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х16,нд,19.311999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х17,нд,6.765421556309548e-17,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х18,нд,2.85,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х20,нд,35.814000000000014,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,35,159х20,нд,63.88,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х20,нд,6.146000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х25,нд,26.919999999999987,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,159х25,нд,3.3399999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х28,нд,23.012999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х30,нд,14.255999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х32,нд,2.192690473634684e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х36,нд,26.157999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,159х40,нд,10.265,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х6,нд,39.53199999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х6,нд,9.342000000000015,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х7,нд,11.252999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х7,нд,2.181000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х8,нд,30.020000000000014,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х8,нд,36.085,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х9,нд,8.634,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х10,нд,15.47899999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х10,нд,20.21299999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х11,нд,0.8310000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х12,нд,21.67100000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х12,нд,10.996000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х13,нд,4.289999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х14,нд,38.74299999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х14,нд,19.96899999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х16,нд,30.344999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х16,нд,7.973000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х18,нд,4.924,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х20,нд,16.043999999999993,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х20,нд,16.546000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х22,нд,3.5299999999999954,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х25,нд,10.286,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х30,нд,10.635,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,168х30,нд,8.908,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х32,нд,9.856000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х36,нд,15.007000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х40,нд,23.616999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,168х45,нд,8.883999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х6,нд,22.0,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,180х6,нд,5.0,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,180х8,нд,5.955000000000008,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х10,нд,11.812000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,180х10,нд,14.491999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х12,нд,10.227,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,180х12,нд,5.54,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х14,нд,12.386000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х16,нд,11.335999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,180х16,нд,5.437,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х18,нд,5.789999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х20,нд,15.682000000000018,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х22,нд,8.959999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х24,нд,9.73,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х25,нд,10.74,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х30,нд,22.54199999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х32,нд,3.249999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х35,нд,7.77,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х36,нд,10.063,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х40,нд,16.657999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,180х45,нд,11.163000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х6,нд,18.927999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х8,нд,23.301000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х8,нд,13.822000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х9,нд,5.516420653606247e-16,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х10,нд,7.194999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х10,нд,8.709999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х12,нд,20.406999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х12,нд,4.614999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х14,нд,9.366,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х14,нд,8.575,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х16,нд,12.765000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х16,нд,7.6129999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х18,нд,3.0549999999999917,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х20,нд,3.2759999999999945,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х20,нд,1.3700000000000019,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х22,нд,3.894000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х25,нд,15.675999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,194х25,нд,7.3649999999999975,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х28,нд,4.194,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х30,нд,13.159999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х32,нд,11.145,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х36,нд,19.243000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х40,нд,11.147,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,194х45,нд,1.4800000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х8,нд,10.474,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х10,нд,4.622000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х12,нд,8.142999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х14,нд,9.38,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х16,нд,12.131000000000016,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х18,нд,7.055,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х20,нд,26.78900000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,45,203х20,нд,0.8250000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х22,нд,7.653,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х25,нд,4.995000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х30,нд,9.75,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х32,нд,5.525999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х36,нд,3.9659999999999984,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х40,нд,6.119999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х45,нд,9.366,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,203х55,нд,4.489999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х6,нд,7.0915495697931874e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х6,нд,0.3250000000000157,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х7,нд,0.6749999999999652,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х7,нд,0.6500000000000086,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х8 ЛЕЖ,Распродажа,0.615,тн,121000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х8,нд,16.383999999999993,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х8,ТУ 14-3р-1128-2007,1.2,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х8 ЛЕЖ,Распродажа,1.458,тн,129000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х8 ЛЕЖ,Распродажа,1.744,тн,139000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х8,нд,0.2166000000000201,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х9,нд,3.1699999999999973,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х10,нд,0.38399999999999923,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х10,нд,7.064,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х12,нд,9.464999999999987,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х12,нд,17.885000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х14,нд,7.776999999999985,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х14,нд,14.161000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х16,нд,19.726000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х16,нд,11.832999999999991,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х18,нд,17.800000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х18,нд,7.771561172376096e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х18,ТУ 14-3р-1128-2007,14.689,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х20,нд,1.0880000000000098,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х20,нд,23.12,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х22,нд,10.960999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х22,нд,11.42,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х25,нд,11.54300000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х25,нд,10.769999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х28,нд,2.4500000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х30,нд,13.78400000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х30,нд,8.405000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х32,нд,21.847999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х32,нд,9.703000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х36,нд,41.44600000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х36,нд,10.230000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х40,нд,17.835000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х40,нд,3.7250000000000014,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х45,нд,13.290000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,219х45,нд,7.613999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,219х50,нд,77.274,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х8,нд,14.185000000000008,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х8,нд,4.0160000000000045,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х10,нд,20.435000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х10,нд,8.666999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х12,нд,24.12899999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х12,нд,8.444999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х14,нд,27.323999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х16,нд,22.959,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х16,нд,5.186000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х18,нд,15.250999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х18,нд,4.032000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х20,нд,15.094999999999992,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х20,нд,1.895999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х22,нд,24.14,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х22,нд,14.83,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х25,нд,16.363,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,245х25,нд,8.154000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,245х28,нд,23.826,тн,,8 (343) 382-24-88
